<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.13	12:20:00	1.16208	1.16220	1.16208	1.16218	47	0	1
2025.11.13	12:21:00	1.16217	1.16220	1.16203	1.16217	38	0	1
2025.11.13	12:22:00	1.16214	1.16237	1.16214	1.16236	48	0	1
2025.11.13	12:23:00	1.16232	1.16232	1.16212	1.16213	60	0	1
2025.11.13	12:24:00	1.16215	1.16220	1.16199	1.16216	29	0	1
2025.11.13	12:25:00	1.16215	1.16216	1.16194	1.16194	25	0	1
2025.11.13	12:26:00	1.16192	1.16192	1.16171	1.16175	48	0	1
2025.11.13	12:27:00	1.16176	1.16183	1.16172	1.16176	28	0	1
2025.11.13	12:28:00	1.16174	1.16184	1.16165	1.16179	27	0	1
2025.11.13	12:29:00	1.16181	1.16181	1.16168	1.16176	27	0	1
2025.11.13	12:30:00	1.16175	1.16180	1.16164	1.16171	37	0	1
2025.11.13	12:31:00	1.16170	1.16172	1.16159	1.16167	46	0	1
2025.11.13	12:32:00	1.16166	1.16182	1.16166	1.16178	33	0	1
2025.11.13	12:33:00	1.16180	1.16182	1.16174	1.16175	27	0	1
2025.11.13	12:34:00	1.16176	1.16182	1.16176	1.16178	35	0	1
2025.11.13	12:35:00	1.16177	1.16178	1.16160	1.16164	38	0	1
2025.11.13	12:36:00	1.16163	1.16179	1.16163	1.16179	27	0	1
2025.11.13	12:37:00	1.16179	1.16179	1.16161	1.16166	29	0	1
2025.11.13	12:38:00	1.16167	1.16170	1.16140	1.16141	31	0	1
2025.11.13	12:39:00	1.16140	1.16146	1.16133	1.16133	48	0	1
2025.11.13	12:40:00	1.16132	1.16153	1.16128	1.16144	56	0	1
2025.11.13	12:41:00	1.16149	1.16155	1.16141	1.16142	34	0	1
2025.11.13	12:42:00	1.16141	1.16150	1.16140	1.16150	18	0	1
2025.11.13	12:43:00	1.16149	1.16150	1.16125	1.16126	34	0	1
2025.11.13	12:44:00	1.16124	1.16130	1.16121	1.16122	47	0	1
2025.11.13	12:45:00	1.16123	1.16127	1.16115	1.16121	50	0	1
2025.11.13	12:46:00	1.16120	1.16133	1.16112	1.16132	40	0	1
2025.11.13	12:47:00	1.16133	1.16134	1.16127	1.16132	17	0	1
2025.11.13	12:48:00	1.16133	1.16135	1.16118	1.16120	43	0	1
2025.11.13	12:49:00	1.16119	1.16132	1.16118	1.16132	29	0	1
2025.11.13	12:50:00	1.16133	1.16133	1.16121	1.16126	39	0	1
2025.11.13	12:51:00	1.16127	1.16127	1.16112	1.16118	34	0	1
2025.11.13	12:52:00	1.16121	1.16134	1.16121	1.16134	23	0	1
2025.11.13	12:53:00	1.16135	1.16143	1.16123	1.16135	44	0	1
2025.11.13	12:54:00	1.16136	1.16146	1.16133	1.16146	25	0	1
2025.11.13	12:55:00	1.16147	1.16163	1.16142	1.16163	36	0	1
2025.11.13	12:56:00	1.16161	1.16172	1.16156	1.16168	46	0	1
2025.11.13	12:57:00	1.16172	1.16172	1.16159	1.16161	28	0	1
2025.11.13	12:58:00	1.16162	1.16163	1.16157	1.16157	18	0	1
2025.11.13	12:59:00	1.16157	1.16161	1.16145	1.16160	38	0	1
2025.11.13	13:00:00	1.16160	1.16166	1.16130	1.16136	49	0	1
2025.11.13	13:01:00	1.16132	1.16160	1.16131	1.16158	37	0	1
2025.11.13	13:02:00	1.16157	1.16177	1.16157	1.16177	37	0	1
2025.11.13	13:03:00	1.16176	1.16184	1.16159	1.16168	33	0	1
2025.11.13	13:04:00	1.16164	1.16175	1.16162	1.16172	41	0	1
2025.11.13	13:05:00	1.16173	1.16185	1.16173	1.16181	44	0	1
2025.11.13	13:06:00	1.16179	1.16188	1.16176	1.16180	33	0	1
2025.11.13	13:07:00	1.16182	1.16192	1.16180	1.16186	31	0	1
2025.11.13	13:08:00	1.16186	1.16186	1.16176	1.16178	10	0	1
2025.11.13	13:09:00	1.16177	1.16182	1.16174	1.16182	16	0	1
2025.11.13	13:10:00	1.16185	1.16186	1.16176	1.16178	10	0	1
2025.11.13	13:11:00	1.16175	1.16185	1.16172	1.16172	24	0	1
2025.11.13	13:12:00	1.16172	1.16185	1.16166	1.16185	24	0	1
2025.11.13	13:13:00	1.16186	1.16189	1.16171	1.16171	24	0	1
2025.11.13	13:14:00	1.16171	1.16178	1.16160	1.16164	26	0	1
2025.11.13	13:15:00	1.16160	1.16163	1.16156	1.16162	25	0	1
2025.11.13	13:16:00	1.16160	1.16160	1.16143	1.16147	45	0	1
2025.11.13	13:17:00	1.16148	1.16148	1.16132	1.16147	48	0	1
2025.11.13	13:18:00	1.16147	1.16148	1.16137	1.16143	31	0	1
2025.11.13	13:19:00	1.16139	1.16151	1.16131	1.16136	45	0	1
2025.11.13	13:20:00	1.16134	1.16145	1.16132	1.16139	35	0	1
2025.11.13	13:21:00	1.16138	1.16140	1.16121	1.16121	32	0	1
2025.11.13	13:22:00	1.16125	1.16136	1.16123	1.16131	39	0	1
2025.11.13	13:23:00	1.16131	1.16135	1.16121	1.16135	30	0	1
2025.11.13	13:24:00	1.16134	1.16134	1.16122	1.16129	26	0	1
2025.11.13	13:25:00	1.16130	1.16142	1.16129	1.16140	21	0	1
2025.11.13	13:26:00	1.16141	1.16142	1.16135	1.16139	25	0	1
2025.11.13	13:27:00	1.16136	1.16144	1.16135	1.16143	20	0	1
2025.11.13	13:28:00	1.16142	1.16153	1.16141	1.16153	22	0	1
2025.11.13	13:29:00	1.16151	1.16152	1.16142	1.16145	25	0	1
2025.11.13	13:30:00	1.16146	1.16155	1.16146	1.16146	22	0	1
2025.11.13	13:31:00	1.16145	1.16145	1.16132	1.16140	33	0	1
2025.11.13	13:32:00	1.16139	1.16145	1.16137	1.16143	23	0	1
2025.11.13	13:33:00	1.16144	1.16160	1.16144	1.16159	25	0	1
2025.11.13	13:34:00	1.16158	1.16179	1.16157	1.16173	42	0	1
2025.11.13	13:35:00	1.16174	1.16206	1.16174	1.16206	40	0	1
2025.11.13	13:36:00	1.16205	1.16205	1.16187	1.16188	27	0	1
2025.11.13	13:37:00	1.16185	1.16188	1.16174	1.16178	37	0	1
2025.11.13	13:38:00	1.16181	1.16182	1.16159	1.16166	38	0	1
2025.11.13	13:39:00	1.16166	1.16170	1.16157	1.16161	26	0	1
2025.11.13	13:40:00	1.16160	1.16167	1.16155	1.16159	33	0	1
2025.11.13	13:41:00	1.16160	1.16166	1.16145	1.16156	45	0	1
2025.11.13	13:42:00	1.16156	1.16166	1.16155	1.16158	34	0	1
2025.11.13	13:43:00	1.16157	1.16162	1.16131	1.16140	38	0	1
2025.11.13	13:44:00	1.16139	1.16146	1.16130	1.16134	43	0	1
2025.11.13	13:45:00	1.16134	1.16134	1.16109	1.16116	49	0	1
2025.11.13	13:46:00	1.16114	1.16131	1.16113	1.16119	39	0	1
2025.11.13	13:47:00	1.16118	1.16118	1.16085	1.16095	99	0	1
2025.11.13	13:48:00	1.16096	1.16097	1.16075	1.16086	60	0	1
2025.11.13	13:49:00	1.16085	1.16089	1.16070	1.16073	63	0	1
2025.11.13	13:50:00	1.16074	1.16075	1.16055	1.16061	63	0	1
2025.11.13	13:51:00	1.16060	1.16076	1.16059	1.16076	40	0	1
2025.11.13	13:52:00	1.16077	1.16105	1.16073	1.16082	48	0	1
2025.11.13	13:53:00	1.16085	1.16085	1.16065	1.16077	56	0	1
2025.11.13	13:54:00	1.16077	1.16077	1.16056	1.16059	52	0	1
2025.11.13	13:55:00	1.16059	1.16062	1.16052	1.16056	31	0	1
2025.11.13	13:56:00	1.16057	1.16080	1.16048	1.16075	53	0	1
2025.11.13	13:57:00	1.16076	1.16087	1.16070	1.16086	56	0	1
2025.11.13	13:58:00	1.16082	1.16086	1.16056	1.16057	57	0	1
2025.11.13	13:59:00	1.16053	1.16072	1.16050	1.16065	55	0	1
2025.11.13	14:00:00	1.16065	1.16081	1.16064	1.16074	50	0	0
2025.11.13	14:01:00	1.16075	1.16077	1.16059	1.16066	52	0	0
2025.11.13	14:02:00	1.16065	1.16076	1.16059	1.16075	39	0	0
2025.11.13	14:03:00	1.16074	1.16091	1.16068	1.16091	39	0	0
2025.11.13	14:04:00	1.16091	1.16097	1.16085	1.16091	49	0	0
2025.11.13	14:05:00	1.16091	1.16096	1.16084	1.16090	30	0	0
2025.11.13	14:06:00	1.16091	1.16091	1.16080	1.16085	30	0	0
2025.11.13	14:07:00	1.16084	1.16101	1.16084	1.16099	36	0	0
2025.11.13	14:08:00	1.16100	1.16100	1.16079	1.16090	48	0	0
2025.11.13	14:09:00	1.16085	1.16101	1.16085	1.16096	33	0	0
2025.11.13	14:10:00	1.16095	1.16101	1.16094	1.16096	32	0	0
2025.11.13	14:11:00	1.16097	1.16097	1.16090	1.16096	34	0	0
2025.11.13	14:12:00	1.16095	1.16103	1.16089	1.16096	28	0	0
2025.11.13	14:13:00	1.16095	1.16111	1.16095	1.16110	24	0	0
2025.11.13	14:14:00	1.16112	1.16119	1.16105	1.16111	43	0	0
2025.11.13	14:15:00	1.16111	1.16120	1.16110	1.16116	31	0	0
2025.11.13	14:16:00	1.16111	1.16121	1.16109	1.16112	37	0	0
2025.11.13	14:17:00	1.16112	1.16129	1.16112	1.16121	32	0	0
2025.11.13	14:18:00	1.16120	1.16120	1.16104	1.16116	33	0	0
2025.11.13	14:19:00	1.16117	1.16134	1.16117	1.16120	39	0	0
2025.11.13	14:20:00	1.16120	1.16136	1.16119	1.16121	32	0	0
2025.11.13	14:21:00	1.16122	1.16127	1.16107	1.16120	34	0	0
2025.11.13	14:22:00	1.16120	1.16136	1.16115	1.16130	39	0	0
2025.11.13	14:23:00	1.16130	1.16139	1.16129	1.16131	26	0	0
2025.11.13	14:24:00	1.16136	1.16147	1.16130	1.16143	67	0	0
2025.11.13	14:25:00	1.16142	1.16142	1.16124	1.16129	41	0	0
2025.11.13	14:26:00	1.16130	1.16137	1.16121	1.16135	66	0	0
2025.11.13	14:27:00	1.16130	1.16147	1.16130	1.16141	72	0	0
2025.11.13	14:28:00	1.16142	1.16152	1.16138	1.16150	38	0	0
2025.11.13	14:29:00	1.16150	1.16150	1.16139	1.16140	34	0	0
2025.11.13	14:30:00	1.16141	1.16150	1.16140	1.16148	41	0	0
2025.11.13	14:31:00	1.16147	1.16158	1.16144	1.16155	35	0	0
2025.11.13	14:32:00	1.16154	1.16155	1.16149	1.16152	15	0	0
2025.11.13	14:33:00	1.16152	1.16166	1.16145	1.16145	37	0	0
2025.11.13	14:34:00	1.16145	1.16151	1.16134	1.16151	27	0	0
2025.11.13	14:35:00	1.16146	1.16159	1.16140	1.16156	36	0	0
2025.11.13	14:36:00	1.16178	1.16187	1.16174	1.16182	36	0	0
2025.11.13	14:37:00	1.16181	1.16185	1.16170	1.16178	33	0	0
2025.11.13	14:38:00	1.16178	1.16204	1.16175	1.16196	49	0	0
2025.11.13	14:39:00	1.16197	1.16197	1.16183	1.16186	69	0	0
2025.11.13	14:40:00	1.16185	1.16185	1.16158	1.16161	49	0	0
2025.11.13	14:41:00	1.16166	1.16166	1.16150	1.16156	38	0	0
2025.11.13	14:42:00	1.16156	1.16181	1.16150	1.16170	57	0	0
2025.11.13	14:43:00	1.16171	1.16175	1.16158	1.16160	34	0	0
2025.11.13	14:44:00	1.16155	1.16186	1.16155	1.16185	45	0	0
2025.11.13	14:45:00	1.16186	1.16190	1.16175	1.16177	35	0	0
2025.11.13	14:46:00	1.16175	1.16194	1.16171	1.16194	40	0	0
2025.11.13	14:47:00	1.16196	1.16203	1.16189	1.16189	39	0	0
2025.11.13	14:48:00	1.16188	1.16191	1.16174	1.16179	51	0	0
2025.11.13	14:49:00	1.16177	1.16187	1.16175	1.16187	34	0	0
2025.11.13	14:50:00	1.16190	1.16198	1.16184	1.16191	35	0	0
2025.11.13	14:51:00	1.16192	1.16209	1.16192	1.16203	42	0	0
2025.11.13	14:52:00	1.16204	1.16227	1.16199	1.16225	55	0	0
2025.11.13	14:53:00	1.16227	1.16227	1.16206	1.16208	63	0	0
2025.11.13	14:54:00	1.16207	1.16217	1.16207	1.16210	50	0	0
2025.11.13	14:55:00	1.16209	1.16209	1.16189	1.16189	73	0	0
2025.11.13	14:56:00	1.16188	1.16195	1.16173	1.16192	67	0	0
2025.11.13	14:57:00	1.16192	1.16223	1.16188	1.16218	76	0	0
2025.11.13	14:58:00	1.16219	1.16232	1.16212	1.16222	71	0	0
2025.11.13	14:59:00	1.16223	1.16233	1.16216	1.16225	73	0	0
2025.11.13	15:00:00	1.16226	1.16252	1.16214	1.16222	107	0	0
2025.11.13	15:01:00	1.16220	1.16232	1.16212	1.16216	89	0	0
2025.11.13	15:02:00	1.16211	1.16219	1.16204	1.16210	59	0	0
2025.11.13	15:03:00	1.16210	1.16216	1.16205	1.16207	36	0	0
2025.11.13	15:04:00	1.16214	1.16215	1.16206	1.16209	46	0	0
2025.11.13	15:05:00	1.16210	1.16216	1.16198	1.16199	53	0	0
2025.11.13	15:06:00	1.16198	1.16204	1.16188	1.16190	38	0	0
2025.11.13	15:07:00	1.16191	1.16214	1.16185	1.16214	38	0	0
2025.11.13	15:08:00	1.16215	1.16216	1.16199	1.16203	53	0	0
2025.11.13	15:09:00	1.16202	1.16204	1.16184	1.16185	52	0	0
2025.11.13	15:10:00	1.16190	1.16190	1.16170	1.16171	38	0	0
2025.11.13	15:11:00	1.16177	1.16192	1.16165	1.16186	57	0	0
2025.11.13	15:12:00	1.16187	1.16198	1.16187	1.16195	54	0	0
2025.11.13	15:13:00	1.16196	1.16204	1.16190	1.16197	52	0	0
2025.11.13	15:14:00	1.16196	1.16204	1.16192	1.16203	39	0	0
2025.11.13	15:15:00	1.16205	1.16211	1.16200	1.16211	30	0	0
2025.11.13	15:16:00	1.16206	1.16236	1.16206	1.16234	45	0	0
2025.11.13	15:17:00	1.16232	1.16232	1.16225	1.16226	39	0	0
2025.11.13	15:18:00	1.16227	1.16232	1.16226	1.16232	9	0	0
2025.11.13	15:19:00	1.16226	1.16236	1.16210	1.16212	53	0	0
2025.11.13	15:20:00	1.16213	1.16213	1.16188	1.16193	56	0	0
2025.11.13	15:21:00	1.16186	1.16191	1.16180	1.16184	40	0	0
2025.11.13	15:22:00	1.16183	1.16197	1.16180	1.16197	36	0	0
2025.11.13	15:23:00	1.16199	1.16206	1.16190	1.16206	42	0	0
2025.11.13	15:24:00	1.16201	1.16217	1.16201	1.16207	68	0	0
2025.11.13	15:25:00	1.16208	1.16217	1.16177	1.16177	72	0	0
2025.11.13	15:26:00	1.16177	1.16183	1.16173	1.16179	40	0	0
2025.11.13	15:27:00	1.16176	1.16184	1.16166	1.16173	52	0	0
2025.11.13	15:28:00	1.16173	1.16182	1.16165	1.16165	26	0	0
2025.11.13	15:29:00	1.16164	1.16167	1.16151	1.16158	46	0	0
2025.11.13	15:30:00	1.16157	1.16158	1.16148	1.16154	43	0	0
2025.11.13	15:31:00	1.16149	1.16157	1.16129	1.16142	44	0	0
2025.11.13	15:32:00	1.16147	1.16169	1.16142	1.16161	39	0	0
2025.11.13	15:33:00	1.16160	1.16167	1.16140	1.16140	43	0	0
2025.11.13	15:34:00	1.16141	1.16156	1.16124	1.16156	80	0	0
2025.11.13	15:35:00	1.16157	1.16163	1.16140	1.16151	51	0	0
2025.11.13	15:36:00	1.16150	1.16165	1.16139	1.16156	57	0	0
2025.11.13	15:37:00	1.16154	1.16154	1.16141	1.16152	60	0	0
2025.11.13	15:38:00	1.16153	1.16153	1.16144	1.16146	32	0	0
2025.11.13	15:39:00	1.16146	1.16151	1.16131	1.16143	47	0	0
2025.11.13	15:40:00	1.16143	1.16156	1.16130	1.16132	49	0	0
2025.11.13	15:41:00	1.16132	1.16136	1.16113	1.16123	45	0	0
2025.11.13	15:42:00	1.16122	1.16132	1.16120	1.16127	50	0	0
2025.11.13	15:43:00	1.16130	1.16147	1.16130	1.16140	47	0	0
2025.11.13	15:44:00	1.16142	1.16147	1.16135	1.16145	42	0	0
2025.11.13	15:45:00	1.16144	1.16167	1.16139	1.16162	69	0	0
2025.11.13	15:46:00	1.16161	1.16161	1.16130	1.16137	47	0	0
2025.11.13	15:47:00	1.16133	1.16134	1.16132	1.16134	4	0	1
2025.11.13	15:48:00	1.16132	1.16146	1.16130	1.16146	30	0	0
2025.11.13	15:49:00	1.16145	1.16167	1.16145	1.16158	41	0	0
2025.11.13	15:50:00	1.16154	1.16162	1.16139	1.16161	51	0	0
2025.11.13	15:51:00	1.16160	1.16167	1.16155	1.16160	58	0	0
2025.11.13	15:52:00	1.16160	1.16172	1.16158	1.16166	36	0	0
2025.11.13	15:53:00	1.16166	1.16181	1.16159	1.16166	54	0	0
2025.11.13	15:54:00	1.16161	1.16172	1.16161	1.16165	27	0	0
2025.11.13	15:55:00	1.16164	1.16177	1.16164	1.16172	36	0	0
2025.11.13	15:56:00	1.16175	1.16199	1.16175	1.16181	56	0	0
2025.11.13	15:57:00	1.16182	1.16196	1.16179	1.16191	45	0	0
2025.11.13	15:58:00	1.16191	1.16197	1.16189	1.16195	24	0	0
2025.11.13	15:59:00	1.16195	1.16209	1.16189	1.16202	38	0	0
2025.11.13	16:00:00	1.16203	1.16236	1.16203	1.16233	54	0	0
2025.11.13	16:01:00	1.16232	1.16233	1.16205	1.16211	48	0	0
2025.11.13	16:02:00	1.16210	1.16220	1.16194	1.16200	59	0	0
2025.11.13	16:03:00	1.16199	1.16217	1.16194	1.16211	51	0	0
2025.11.13	16:04:00	1.16211	1.16231	1.16210	1.16226	70	0	0
2025.11.13	16:05:00	1.16225	1.16230	1.16203	1.16208	65	0	0
2025.11.13	16:06:00	1.16209	1.16220	1.16202	1.16214	67	0	0
2025.11.13	16:07:00	1.16215	1.16215	1.16185	1.16196	102	0	0
2025.11.13	16:08:00	1.16197	1.16200	1.16189	1.16195	46	0	0
2025.11.13	16:09:00	1.16194	1.16201	1.16188	1.16194	40	0	0
2025.11.13	16:10:00	1.16190	1.16190	1.16172	1.16183	59	0	0
2025.11.13	16:11:00	1.16182	1.16203	1.16182	1.16200	60	0	0
2025.11.13	16:12:00	1.16198	1.16214	1.16195	1.16199	45	0	0
2025.11.13	16:13:00	1.16200	1.16201	1.16188	1.16194	29	0	0
2025.11.13	16:14:00	1.16194	1.16195	1.16181	1.16189	38	0	0
2025.11.13	16:15:00	1.16184	1.16205	1.16184	1.16189	63	0	0
2025.11.13	16:16:00	1.16189	1.16200	1.16188	1.16193	53	0	0
2025.11.13	16:17:00	1.16196	1.16197	1.16185	1.16197	47	0	0
2025.11.13	16:18:00	1.16196	1.16205	1.16190	1.16200	56	0	0
2025.11.13	16:19:00	1.16199	1.16206	1.16193	1.16206	34	0	0
2025.11.13	16:20:00	1.16205	1.16210	1.16188	1.16195	41	0	0
2025.11.13	16:21:00	1.16196	1.16201	1.16182	1.16194	61	0	0
2025.11.13	16:22:00	1.16194	1.16200	1.16183	1.16189	35	0	0
2025.11.13	16:23:00	1.16188	1.16198	1.16174	1.16178	48	0	0
2025.11.13	16:24:00	1.16177	1.16185	1.16170	1.16176	58	0	0
2025.11.13	16:25:00	1.16177	1.16196	1.16174	1.16184	58	0	0
2025.11.13	16:26:00	1.16189	1.16191	1.16168	1.16188	74	0	0
2025.11.13	16:27:00	1.16188	1.16190	1.16178	1.16180	47	0	0
2025.11.13	16:28:00	1.16179	1.16190	1.16174	1.16185	33	0	0
2025.11.13	16:29:00	1.16184	1.16191	1.16183	1.16184	46	0	0
2025.11.13	16:30:00	1.16185	1.16200	1.16183	1.16192	50	0	0
2025.11.13	16:31:00	1.16192	1.16212	1.16188	1.16210	53	0	0
2025.11.13	16:32:00	1.16209	1.16209	1.16193	1.16201	59	0	0
2025.11.13	16:33:00	1.16200	1.16230	1.16190	1.16225	78	0	0
2025.11.13	16:34:00	1.16224	1.16243	1.16223	1.16239	69	0	0
2025.11.13	16:35:00	1.16241	1.16285	1.16234	1.16279	82	0	0
2025.11.13	16:36:00	1.16280	1.16291	1.16272	1.16283	75	0	0
2025.11.13	16:37:00	1.16282	1.16286	1.16253	1.16254	83	0	0
2025.11.13	16:38:00	1.16254	1.16276	1.16253	1.16268	69	0	0
2025.11.13	16:39:00	1.16267	1.16290	1.16267	1.16270	76	0	0
2025.11.13	16:40:00	1.16269	1.16297	1.16269	1.16295	63	0	0
2025.11.13	16:41:00	1.16290	1.16296	1.16274	1.16274	45	0	0
2025.11.13	16:42:00	1.16276	1.16281	1.16258	1.16261	56	0	0
2025.11.13	16:43:00	1.16260	1.16271	1.16247	1.16266	74	0	0
2025.11.13	16:44:00	1.16265	1.16284	1.16254	1.16279	71	0	0
2025.11.13	16:45:00	1.16280	1.16313	1.16280	1.16307	98	0	0
2025.11.13	16:46:00	1.16306	1.16311	1.16268	1.16269	72	0	0
2025.11.13	16:47:00	1.16268	1.16291	1.16249	1.16291	78	0	0
2025.11.13	16:48:00	1.16290	1.16290	1.16262	1.16270	93	0	0
2025.11.13	16:49:00	1.16269	1.16280	1.16269	1.16274	55	0	0
2025.11.13	16:50:00	1.16273	1.16281	1.16270	1.16279	73	0	0
2025.11.13	16:51:00	1.16280	1.16293	1.16270	1.16276	86	0	0
2025.11.13	16:52:00	1.16275	1.16281	1.16271	1.16278	31	0	0
2025.11.13	16:53:00	1.16273	1.16274	1.16242	1.16246	39	0	0
2025.11.13	16:54:00	1.16247	1.16267	1.16247	1.16263	32	0	0
2025.11.13	16:55:00	1.16263	1.16291	1.16263	1.16278	44	0	0
2025.11.13	16:56:00	1.16285	1.16286	1.16269	1.16280	48	0	0
2025.11.13	16:57:00	1.16285	1.16285	1.16244	1.16265	65	0	0
2025.11.13	16:58:00	1.16266	1.16268	1.16256	1.16258	54	0	0
2025.11.13	16:59:00	1.16256	1.16285	1.16254	1.16283	58	0	0
2025.11.13	17:00:00	1.16281	1.16281	1.16252	1.16255	69	0	0
2025.11.13	17:01:00	1.16255	1.16260	1.16242	1.16246	42	0	0
2025.11.13	17:02:00	1.16246	1.16272	1.16244	1.16270	64	0	0
2025.11.13	17:03:00	1.16271	1.16275	1.16254	1.16264	55	0	0
2025.11.13	17:04:00	1.16263	1.16295	1.16257	1.16290	64	0	0
2025.11.13	17:05:00	1.16290	1.16292	1.16259	1.16275	74	0	0
2025.11.13	17:06:00	1.16274	1.16289	1.16255	1.16266	62	0	0
2025.11.13	17:07:00	1.16267	1.16267	1.16239	1.16240	49	0	0
2025.11.13	17:08:00	1.16240	1.16254	1.16240	1.16251	61	0	0
2025.11.13	17:09:00	1.16251	1.16255	1.16240	1.16250	86	0	0
2025.11.13	17:10:00	1.16250	1.16266	1.16248	1.16266	56	0	0
2025.11.13	17:11:00	1.16266	1.16297	1.16266	1.16288	44	0	0
2025.11.13	17:12:00	1.16289	1.16294	1.16274	1.16275	62	0	0
2025.11.13	17:13:00	1.16277	1.16277	1.16269	1.16270	38	0	0
2025.11.13	17:14:00	1.16265	1.16273	1.16259	1.16265	57	0	0
2025.11.13	17:15:00	1.16261	1.16265	1.16244	1.16249	69	0	0
2025.11.13	17:16:00	1.16249	1.16249	1.16233	1.16240	67	0	0
2025.11.13	17:17:00	1.16241	1.16251	1.16230	1.16237	65	0	0
2025.11.13	17:18:00	1.16231	1.16268	1.16231	1.16261	73	0	0
2025.11.13	17:19:00	1.16265	1.16274	1.16258	1.16266	53	0	0
2025.11.13	17:20:00	1.16267	1.16271	1.16262	1.16267	33	0	0
2025.11.13	17:21:00	1.16266	1.16282	1.16257	1.16273	59	0	0
2025.11.13	17:22:00	1.16274	1.16290	1.16274	1.16285	54	0	0
2025.11.13	17:23:00	1.16284	1.16286	1.16269	1.16270	34	0	0
2025.11.13	17:24:00	1.16270	1.16296	1.16267	1.16292	40	0	0
2025.11.13	17:25:00	1.16291	1.16301	1.16278	1.16279	46	0	0
2025.11.13	17:26:00	1.16279	1.16282	1.16267	1.16271	54	0	0
2025.11.13	17:27:00	1.16270	1.16283	1.16269	1.16276	41	0	0
2025.11.13	17:28:00	1.16280	1.16299	1.16274	1.16299	51	0	0
2025.11.13	17:29:00	1.16301	1.16313	1.16295	1.16311	62	0	0
2025.11.13	17:30:00	1.16312	1.16341	1.16311	1.16325	90	0	0
2025.11.13	17:31:00	1.16324	1.16339	1.16324	1.16330	57	0	0
2025.11.13	17:32:00	1.16334	1.16339	1.16329	1.16331	30	0	0
2025.11.13	17:33:00	1.16330	1.16344	1.16330	1.16334	39	0	0
2025.11.13	17:34:00	1.16335	1.16362	1.16334	1.16356	61	0	0
2025.11.13	17:35:00	1.16357	1.16369	1.16339	1.16369	86	0	0
2025.11.13	17:36:00	1.16369	1.16382	1.16363	1.16371	80	0	0
2025.11.13	17:37:00	1.16371	1.16377	1.16342	1.16371	72	0	0
2025.11.13	17:38:00	1.16371	1.16390	1.16369	1.16384	66	0	0
2025.11.13	17:39:00	1.16384	1.16405	1.16380	1.16401	64	0	0
2025.11.13	17:40:00	1.16400	1.16431	1.16397	1.16417	80	0	0
2025.11.13	17:41:00	1.16415	1.16417	1.16390	1.16399	89	0	0
2025.11.13	17:42:00	1.16400	1.16415	1.16390	1.16399	57	0	0
2025.11.13	17:43:00	1.16399	1.16420	1.16399	1.16411	41	0	0
2025.11.13	17:44:00	1.16408	1.16416	1.16401	1.16411	51	0	0
2025.11.13	17:45:00	1.16412	1.16431	1.16412	1.16427	54	0	0
2025.11.13	17:46:00	1.16432	1.16432	1.16378	1.16396	76	0	0
2025.11.13	17:47:00	1.16396	1.16402	1.16367	1.16383	87	0	0
2025.11.13	17:48:00	1.16382	1.16384	1.16363	1.16373	59	0	0
2025.11.13	17:49:00	1.16374	1.16392	1.16369	1.16371	53	0	0
2025.11.13	17:50:00	1.16372	1.16381	1.16370	1.16377	54	0	0
2025.11.13	17:51:00	1.16376	1.16405	1.16371	1.16399	53	0	0
2025.11.13	17:52:00	1.16400	1.16420	1.16394	1.16401	59	0	0
2025.11.13	17:53:00	1.16400	1.16417	1.16400	1.16400	46	0	0
2025.11.13	17:54:00	1.16399	1.16403	1.16385	1.16389	56	0	0
2025.11.13	17:55:00	1.16389	1.16417	1.16384	1.16395	71	0	0
2025.11.13	17:56:00	1.16395	1.16430	1.16395	1.16411	76	0	0
2025.11.13	17:57:00	1.16407	1.16420	1.16400	1.16400	66	0	0
2025.11.13	17:58:00	1.16401	1.16411	1.16397	1.16400	62	0	0
2025.11.13	17:59:00	1.16399	1.16404	1.16389	1.16390	72	0	0
2025.11.13	18:00:00	1.16389	1.16390	1.16373	1.16375	83	0	0
2025.11.13	18:01:00	1.16381	1.16384	1.16372	1.16380	65	0	0
2025.11.13	18:02:00	1.16381	1.16384	1.16368	1.16369	59	0	0
2025.11.13	18:03:00	1.16369	1.16395	1.16364	1.16385	58	0	0
2025.11.13	18:04:00	1.16386	1.16416	1.16386	1.16409	56	0	0
2025.11.13	18:05:00	1.16410	1.16424	1.16409	1.16418	32	0	0
2025.11.13	18:06:00	1.16418	1.16425	1.16409	1.16418	54	0	0
2025.11.13	18:07:00	1.16419	1.16421	1.16390	1.16390	57	0	0
2025.11.13	18:08:00	1.16391	1.16404	1.16390	1.16395	36	0	0
2025.11.13	18:09:00	1.16395	1.16410	1.16394	1.16409	31	0	0
2025.11.13	18:10:00	1.16410	1.16415	1.16404	1.16414	44	0	0
2025.11.13	18:11:00	1.16406	1.16417	1.16393	1.16397	46	0	0
2025.11.13	18:12:00	1.16399	1.16413	1.16393	1.16412	45	0	0
2025.11.13	18:13:00	1.16413	1.16429	1.16400	1.16405	59	0	0
2025.11.13	18:14:00	1.16405	1.16426	1.16404	1.16425	56	0	0
2025.11.13	18:15:00	1.16426	1.16426	1.16405	1.16409	61	0	0
2025.11.13	18:16:00	1.16410	1.16410	1.16398	1.16399	50	0	0
